title,subtitle,level,description,links,quadrant
environnement,2. des accusations  a l'oppose des realites !,niveau 1,documenting bitcoin (2023). bitcoin mining recycles harmful methane emissions into profits,https://twitter.com/DocumentingBTC/status/1618329399442681856?s=20&t=RC48hLL7CtWkutD91Qab0Q, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 1,"documenting bitcoin (2023). tepco uses surplus renewable energy to mine bitcoin helping lower costs, increase profits, and decarbonize the grid",https://twitter.com/DocumentingBTC/status/1618329406610739200?s=20&t=RC48hLL7CtWkutD91Qab0Q, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 1,p. rochard (2023). bitcoin mining has zero carbon emissions. riot,https://twitter.com/RiotPlatforms/status/1645473961004892162, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,a. stachtchenko (2022). le climat. quel avenir pour bitcoin ? liber-the,https://www.youtube.com/watch?v=qDRqbG-VLDM&t=3143s, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,a. stachtchenko (2023). bitcoin: a counterintuitive solution to climate change,https://medium.com/@Nakamotard/bitcoin-a-counterintuitive-solution-to-climate-change-e30301ae57a3, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,alexandre stachtchenko (2023). bitcoin : une solution contre-intuitive au changement climatique  lecture de l'article par gac,https://medium.com/@AlexStach/bitcoin-une-solution-contre-intuitive-au-changement-climatique-668364b0c205, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,loic morel/bitstack (2023). bitcoin n'est pas une catastrophe ecologique,https://www.bitstack-app.com/blog/bitcoin-n-est-pas-une-catastrophe-ecologique, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,daniel batten (2023). bitcoin's major power source is now hydro in bitcoin by energy source,https://batcoinz.com/bitcoin-by-energy-source/, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,baseload (2023). there is no second best,https://twitter.com/Endorsen/status/1640985212354953217?s=20, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,jamie king (2022). this machine greens. swan bitcoin,https://www.youtube.com/watch?v=b-7dMVcVWgc, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 2,the green side of bitcoin,https://www.thegreensideofbitcoin.com/#ib-toc-anchor-11, comment bitcoin change societe
environnement,2. des accusations  a l'oppose des realites !,niveau 3,brandon quittem (2020). bitcoin is a pioneer species,https://brandonquittem.com/bitcoin-is-a-pioneer-species/, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 1,carl sagan (1996). this combustible mixture of ignorance and power is going to blow up in our faces - charlie rose,https://www.youtube.com/watch?v=C3OCPYqHUGA, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 1,f. dyson (2016). the phd system is an abomination...ruined many lives,https://twitter.com/BrianRoemmele/status/1233467814633185280?s=20, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 1,"s. ammous (2023). the art of gatekeeping ""the science"". clemenza",https://twitter.com/CarniClemenza/status/1609661339617599491?s=20&t=PmquMble10aJl7h55K91AQ, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 1,jimmy song (2022). fiat knowledge: only bitcoin creates a culture that rewards verification- off chain with jimmy song,https://www.youtube.com/watch?v=30y-HAgO9kg, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 1,"allen farrington (2023). write ""good"" papers to be published in ""good"" journals and get hired by ""good"" institutions",https://twitter.com/allenf32/status/1611326220720898049?s=20&t=K38E8xoJh91T93QHO1xnIQ, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 1,saifedean ammous (2023). scientists funded by fiat inflation continue to insist the weather can only be fixed by you consuming less of the things fiat inflation makes unaffordable.,https://twitter.com/saifedean/status/1649994989483507712, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,louis fouche (2023). pratiques mafieuses des acteurs de l'industrie pharmaceutique  dans le systeme de sante est devenu une industrie de la maladie- epoch times france,https://www.youtube.com/watch?v=IW7WwLhUQvU&t=2114s, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,daniel lattier (2023). why academics are writing junk that nobody reads. intellectual takeout,https://intellectualtakeout.org/2023/01/academic-writing-nobody-reads/, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,dr benjamin bikman (2022). discussing graduating in science ; the problems of the university system in why we get sick - saifedean ammous,https://www.youtube.com/watch?v=UHANGHWqE7A&list=PL_nQ8kZARIe01xBNJTi2YujKSXCJQ_Sf4&index=26&t=3390s, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,"dr benjamin bikman (2022). how do research labs work? the death of science, bitcoin fixes this! in why we get sick - saifedean ammous",https://www.youtube.com/watch?v=UHANGHWqE7A&list=PL_nQ8kZARIe01xBNJTi2YujKSXCJQ_Sf4&index=26&t=5340s, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,terence kealey (2022). 80. government funding of science - the bitcoin standard with saifedean ammous,https://www.youtube.com/watch?v=vimhJIfEY3M, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,balaji srinivasan (2022). key factors holding back scientific progress in exploring decentralized science. molecule,https://www.youtube.com/watch?v=xrcRI_hYDtQ&t=405s, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,prof. w. happer (2022). climate physics. the bitcoin standard podcast,https://www.youtube.com/watch?v=5Uf_AbyG6ho, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,prof. r. lindzen (2022). climate alarmism. the bitcoin standard podcast,https://www.youtube.com/watch?v=spKTb3wMmJM, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,alex epstein (2022). the great climate con. jordan b peterson,https://www.youtube.com/watch?v=eDWq7-eP5sE, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 2,t. cross (2022). philosophy of science - bitcoin fixes this,https://www.youtube.com/watch?v=xzbw5qlzf68, comment bitcoin change societe
science & recherche,1. problematiques de fond affectant la production de connaissances,niveau 3,derek thompson (2023). the consolidation-disruption index is alarming. the atlantic,https://www.theatlantic.com/newsletters/archive/2023/01/academia-research-scientific-papers-progress/672694/, comment bitcoin change societe
science & recherche,2.  axes de reflexion pour regenerer la science,niveau 1,balajis (2022). everybody's optimizing citations. what you actually want to optimize is independent replication.,https://twitter.com/gjohnsx/status/1608178620186370055?s=20&t=w3PcjKHYsZfppk64hCgkKQ, comment bitcoin change societe
science & recherche,2.  axes de reflexion pour regenerer la science,niveau 1,jimmy song (2022). fiat knowledge: only bitcoin creates a culture that rewards verification,https://www.youtube.com/watch?v=30y-HAgO9kg, comment bitcoin change societe
science & recherche,2.  axes de reflexion pour regenerer la science,niveau 2,balaji srinivasan (2022). exploring decentralized science. molecule,https://www.youtube.com/watch?v=xrcRI_hYDtQ, comment bitcoin change societe
science & recherche,2.  axes de reflexion pour regenerer la science,niveau 3,troy cross (2022). philosophy of science - off chain with jimmy song,https://www.youtube.com/watch?v=xzbw5qlzf68, comment bitcoin change societe
science & recherche,2.  axes de reflexion pour regenerer la science,niveau 3,rupert sheldrake (2013). the science delusion - banned ted talk,https://www.youtube.com/watch?v=JKHUaNAxsTg, comment bitcoin change societe
science & recherche,2.  axes de reflexion pour regenerer la science,niveau 3,rupert sheldrake (2023). objectivity- an urgently needed new approach: sheldrake-vernon dialogue 77,https://www.youtube.com/watch?v=hgFp7kkvD7k, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,tomer strolight (2021). 5. pourquoi vous n'avez pas besoin d'autorisation pour utiliser bitcoin ?,https://btctouchpoint.com/fr/pourquoi-bitcoin-5-pourquoi-vous-navez-pas-besoin-dautorisation-pour-utiliser-bitcoin/, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,tomer strolight (2021). 17. pourquoi bitcoin est l'institution la plus inclusive du monde ?,https://btctouchpoint.com/fr/pourquoi-bitcoin-17-pourquoi-bitcoin-est-linstitution-la-plus-inclusive-du-monde/, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,max de marco (2023). the silent bitcoin revolution of africa,https://www.youtube.com/watch?v=d5AvBsxRMYk, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,responsability investments ag  (2021). inclusion financiere : comment ca marche et pourquoi elle est si importante ?,https://www.youtube.com/watch?v=yg1-FujivDA, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,jack dorsey (2022). bitcoin [...] enables everyone to be part of the story. bitcoin magazine,https://twitter.com/DocumentingBTC/status/1619532195286360065?s=20&t=zF-FXjsExTcSFwhY9gajWQ, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,jan3 (2023). ridwan kamil sees why bitcoin and lightning can boost financial inclusion in indonesia like no other technology can.,https://twitter.com/JAN3com/status/1660135577713537024?s=20, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,documenting bitcoin (2022). everything changed when bitcoin came,https://twitter.com/DocumentingBTC/status/1658856187478024193, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,l'afrique parle bitcoin (2023). bitcoin [...]: une opportunite pour les citoyens de 20 pays africains dont la monnaie officielle a perdu +50% de sa valeur,https://twitter.com/Afrique_Bitcoin/status/1620077751729283072?s=20&t=VLg6d-4HToAdDkZUFp_IvQ, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 1,"abhay (2023). how to gift as little as $1 from us to india, instantly and for free. orange pilling 1.4bn indians",https://medium.com/@abhayhodl/how-to-send-a-1-gift-from-us-to-india-39b2ebd444aa, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 2,"a. stachtchenko (2022). les cryptomonnaies, une nouvelle arme geopolitique ? bpi france",https://www.youtube.com/watch?v=S2Tprt_v8Js, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 2,g. wanzavalere et s. gouspillou (2021). comment bitcoin change la vie des gens au congo ?! gac,https://www.youtube.com/watch?v=cCfAPMTOP2I, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 2,"btc casey (2023). strikes launches instant, cheap remittances for the philippines using bitcoin lightning. bitcoin magazine",https://bitcoinmagazine.com/business/strike-launches-remittances-to-philippines, comment bitcoin change societe
inclusion sociale,1. des services financiers pour tous !,niveau 2,decouvre bitcoin (2022). la censure vs bitcoin,https://www.youtube.com/watch?v=aX9FYvM6rFo, comment bitcoin change societe
